DATA,VALOR,DESPESAS
2016-02-04 00:00:00.000,300.000,2
2016-03-12 00:00:00.000,2.500.000,2
2016-03-12 00:00:00.000,2.500.000,2
2016-05-27 00:00:00.000,200.000,2
